time,cell1Vol,cell2Vol,cell3Vol,cell4Vol,cell5Vol,cell6Vol,cell7Vol,cell8Vol,stackVol,ts1,ts2,ts3,ts4,current,SOC_box,SOC_cell1,SOC_cell2,SOC_cell3,SOC_cell4,SOC_cell5,SOC_cell6,SOC_cell7,SOC_cell8,r_cell1,r_cell2,r_cell3,r_cell4,r_cell5,r_cell6,r_cell7,r_cell8,dVdC1,dVdC2,dVdC3,dVdC4,dVdC5,dVdC6,dVdC7,dVdC8,CB_bits,controlBits
1737338623.9680476,3.329,3.332,3.331,3.331,3.332,3.332,3.331,3.329,26.530,19.2,19.2,19.4,19.6,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338624.9708824,3.329,3.332,3.332,3.331,3.332,3.332,3.332,3.330,26.530,19.2,19.2,19.4,19.6,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338625.9840307,3.329,3.332,3.332,3.331,3.332,3.332,3.332,3.330,26.530,19.2,19.3,19.4,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338626.9996006,3.329,3.332,3.332,3.332,3.332,3.332,3.332,3.329,26.530,19.2,19.3,19.4,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338628.00716,3.329,3.332,3.332,3.332,3.332,3.332,3.332,3.329,26.530,19.2,19.3,19.4,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338629.0155735,3.329,3.332,3.332,3.331,3.332,3.332,3.332,3.329,26.520,19.2,19.3,19.4,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338630.0247965,3.329,3.332,3.331,3.331,3.332,3.332,3.332,3.330,26.530,19.2,19.3,19.4,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338631.0388227,3.329,3.332,3.331,3.331,3.332,3.332,3.332,3.330,26.530,19.3,19.2,19.4,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338632.0432315,3.329,3.331,3.332,3.331,3.332,3.332,3.332,3.329,26.540,19.3,19.2,19.4,19.6,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338633.0496771,3.329,3.332,3.332,3.332,3.332,3.332,3.332,3.329,26.540,19.3,19.2,19.4,19.6,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338634.0567162,3.329,3.332,3.332,3.332,3.332,3.332,3.332,3.329,26.530,19.2,19.3,19.5,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338635.067247,3.329,3.332,3.332,3.331,3.331,3.332,3.332,3.330,26.530,19.2,19.2,19.4,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338636.076699,3.329,3.332,3.332,3.331,3.331,3.332,3.332,3.330,26.530,19.2,19.2,19.4,19.6,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338637.0874627,3.329,3.331,3.332,3.332,3.332,3.332,3.332,3.329,26.540,19.2,19.3,19.6,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338638.092496,3.329,3.332,3.332,3.332,3.332,3.332,3.332,3.330,26.530,19.2,19.3,19.6,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338639.0961797,3.329,3.332,3.332,3.332,3.332,3.332,3.332,3.330,26.530,19.2,19.2,19.4,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338640.1056998,3.329,3.332,3.332,3.331,3.332,3.332,3.332,3.329,26.530,19.2,19.3,19.4,19.6,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338641.1155465,3.329,3.332,3.332,3.331,3.332,3.332,3.332,3.329,26.530,19.2,19.3,19.4,19.6,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338642.1274781,3.329,3.332,3.332,3.332,3.332,3.332,3.332,3.330,26.520,19.2,19.2,19.4,19.6,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338643.142352,3.328,3.332,3.332,3.332,3.332,3.332,3.332,3.330,26.520,19.2,19.2,19.4,19.6,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338644.1434839,3.328,3.332,3.332,3.332,3.332,3.332,3.332,3.330,26.520,19.2,19.3,19.4,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
1737338645.1498456,3.328,3.332,3.332,3.331,3.332,3.332,3.331,3.330,26.520,19.2,19.2,19.3,19.5,0.0,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,63.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
